site,datetime,variable,values
Legacy,2019-10-14T03:00:00Z,orp,221.32816581293562
Legacy,2019-10-14T03:00:00Z,ph,7.94513736903966
Legacy,2019-10-14T03:00:00Z,turbidity,1.4266712399999775
Legacy,2019-10-14T03:15:00Z,depth_ft,2.8205488226467
Legacy,2019-10-14T03:15:00Z,dissolved_oxygen_pct,100.96029960582251
Legacy,2019-10-14T03:15:00Z,do_mg,9.74529743862845
Legacy,2019-10-14T03:15:00Z,orp,220.60789260774908
Legacy,2019-10-14T03:15:00Z,ph,7.946577079338237
Legacy,2019-10-14T03:15:00Z,turbidity,1.4237073869007817
Legacy,2019-10-14T03:30:00Z,depth_ft,2.823350098331396
Legacy,2019-10-14T03:30:00Z,dissolved_oxygen_pct,100.95781559012298
Legacy,2019-10-14T03:30:00Z,do_mg,9.75535393425551
Legacy,2019-10-14T03:30:00Z,orp,220.59783184583335
Legacy,2019-10-14T03:30:00Z,ph,7.951434122253522
Legacy,2019-10-14T03:30:00Z,turbidity,1.4506777016037986
Legacy,2019-10-14T03:45:00Z,depth_ft,2.8283036755627746
Legacy,2019-10-14T03:45:00Z,dissolved_oxygen_pct,100.95397999134013
Legacy,2019-10-14T03:45:00Z,do_mg,9.764197617288819
Legacy,2019-10-14T03:45:00Z,orp,221.26173955820306
Legacy,2019-10-14T03:45:00Z,ph,7.95353254983129
Legacy,2019-10-14T03:45:00Z,turbidity,1.4786665616496757
Legacy,2019-10-14T04:00:00Z,depth_ft,2.8337447088871275
Legacy,2019-10-14T04:00:00Z,dissolved_oxygen_pct,100.95612596808826
Legacy,2019-10-14T04:00:00Z,do_mg,9.774275939775434
Legacy,2019-10-14T04:00:00Z,orp,222.09566604311138
Legacy,2019-10-14T04:00:00Z,ph,7.949608710781694
Legacy,2019-10-14T04:00:00Z,turbidity,1.485859185738695
Legacy,2019-10-14T04:15:00Z,depth_ft,2.8373325070578277
Legacy,2019-10-14T04:15:00Z,dissolved_oxygen_pct,100.96143343241263
Legacy,2019-10-14T04:15:00Z,do_mg,9.78633245453766
Legacy,2019-10-14T04:15:00Z,orp,222.45086328765544
Legacy,2019-10-14T04:15:00Z,ph,7.944564687386717
Legacy,2019-10-14T04:15:00Z,turbidity,1.4852112826971426
Legacy,2019-10-14T04:30:00Z,depth_ft,2.83821743271363
Legacy,2019-10-14T04:30:00Z,dissolved_oxygen_pct,100.96575155735636
Legacy,2019-10-14T04:30:00Z,do_mg,9.79868665693662
Legacy,2019-10-14T04:30:00Z,orp,222.0285010022456
Legacy,2019-10-14T04:30:00Z,ph,7.944824772153931
Legacy,2019-10-14T04:30:00Z,turbidity,1.4885762858738505
Legacy,2019-10-14T04:45:00Z,depth_ft,2.8369801351945285
Legacy,2019-10-14T04:45:00Z,dissolved_oxygen_pct,100.97542749560681
Legacy,2019-10-14T04:45:00Z,do_mg,9.810287964963791
Legacy,2019-10-14T04:45:00Z,orp,221.23541526100666
Legacy,2019-10-14T04:45:00Z,ph,7.95026647124241
Legacy,2019-10-14T04:45:00Z,turbidity,1.4952592513276146
Legacy,2019-10-14T05:00:00Z,depth_ft,2.835751150020468
Legacy,2019-10-14T05:00:00Z,dissolved_oxygen_pct,100.99731965743585
Legacy,2019-10-14T05:00:00Z,do_mg,9.821789461009487
Legacy,2019-10-14T05:00:00Z,orp,221.0004192991335
Legacy,2019-10-14T05:00:00Z,ph,7.954902363907926
Legacy,2019-10-14T05:00:00Z,turbidity,1.5201888078974255
Legacy,2019-10-14T05:15:00Z,depth_ft,2.8374861465059555
Legacy,2019-10-14T05:15:00Z,dissolved_oxygen_pct,101.02782948128153
Legacy,2019-10-14T05:15:00Z,do_mg,9.833463333107142
Legacy,2019-10-14T05:15:00Z,orp,222.06619011071777
Legacy,2019-10-14T05:15:00Z,ph,7.952963320556764
Legacy,2019-10-14T05:15:00Z,turbidity,1.5612815094052532
Legacy,2019-10-14T05:30:00Z,depth_ft,2.8415677685869665
Legacy,2019-10-14T05:30:00Z,dissolved_oxygen_pct,101.05375282407124
Legacy,2019-10-14T05:30:00Z,do_mg,9.843580730833443
Legacy,2019-10-14T05:30:00Z,orp,224.10412039247146
Legacy,2019-10-14T05:30:00Z,ph,7.94509637815587
Legacy,2019-10-14T05:30:00Z,turbidity,1.5582213010867743
Legacy,2019-10-14T05:45:00Z,depth_ft,2.8445235252953722
Legacy,2019-10-14T05:45:00Z,dissolved_oxygen_pct,101.06102755752667
Legacy,2019-10-14T05:45:00Z,do_mg,9.85011665029073
Legacy,2019-10-14T05:45:00Z,orp,225.73997108782265
Legacy,2019-10-14T05:45:00Z,ph,7.93894958002116
Legacy,2019-10-14T05:45:00Z,turbidity,1.4809640409903047
Legacy,2019-10-14T06:00:00Z,depth_ft,2.8452731882037914
Legacy,2019-10-14T06:00:00Z,dissolved_oxygen_pct,101.04850592232296
Legacy,2019-10-14T06:00:00Z,do_mg,9.853182100863043
Legacy,2019-10-14T06:00:00Z,orp,225.88757418136703
Legacy,2019-10-14T06:00:00Z,ph,7.940640649006207
Legacy,2019-10-14T06:00:00Z,turbidity,1.408669146847715
Legacy,2019-10-14T06:15:00Z,depth_ft,2.8452637634340308
Legacy,2019-10-14T06:15:00Z,dissolved_oxygen_pct,101.03023316201987
Legacy,2019-10-14T06:15:00Z,do_mg,9.854477826577236
Legacy,2019-10-14T06:15:00Z,orp,224.6974059986295
Legacy,2019-10-14T06:15:00Z,ph,7.94669768623492
Legacy,2019-10-14T06:15:00Z,turbidity,1.432983678043284
Legacy,2019-10-14T06:30:00Z,depth_ft,2.846112426106167
Legacy,2019-10-14T06:30:00Z,dissolved_oxygen_pct,101.02424594453991
Legacy,2019-10-14T06:30:00Z,do_mg,9.856028989965793
Legacy,2019-10-14T06:30:00Z,orp,223.15204119597325
Legacy,2019-10-14T06:30:00Z,ph,7.949130979826343
Legacy,2019-10-14T06:30:00Z,turbidity,1.5333965187344198
Legacy,2019-10-14T06:45:00Z,depth_ft,2.848327859874104
Legacy,2019-10-14T06:45:00Z,dissolved_oxygen_pct,101.04137944431534
Legacy,2019-10-14T06:45:00Z,do_mg,9.859491880898132
Legacy,2019-10-14T06:45:00Z,orp,222.1223621278893
Legacy,2019-10-14T06:45:00Z,ph,7.946133514833487
Legacy,2019-10-14T06:45:00Z,turbidity,1.5917440206128233
Legacy,2019-10-14T07:00:00Z,depth_ft,2.84954544972703
Legacy,2019-10-14T07:00:00Z,dissolved_oxygen_pct,101.08317875071022
Legacy,2019-10-14T07:00:00Z,do_mg,9.86534702326337
Legacy,2019-10-14T07:00:00Z,orp,221.54643664765368
Legacy,2019-10-14T07:00:00Z,ph,7.941633315454629
Legacy,2019-10-14T07:00:00Z,turbidity,1.543080376445309
Legacy,2019-10-14T07:15:00Z,depth_ft,2.845874279969355
Legacy,2019-10-14T07:15:00Z,dissolved_oxygen_pct,101.15424919688857
Legacy,2019-10-14T07:15:00Z,do_mg,9.873974130367298
Legacy,2019-10-14T07:15:00Z,orp,220.34255033364082
Legacy,2019-10-14T07:15:00Z,ph,7.939946969663273
Legacy,2019-10-14T07:15:00Z,turbidity,1.4672782628549084
Legacy,2019-10-14T07:30:00Z,depth_ft,2.8380617230124847
Legacy,2019-10-14T07:30:00Z,dissolved_oxygen_pct,101.27369320305127
Legacy,2019-10-14T07:30:00Z,do_mg,9.886980106503357
Legacy,2019-10-14T07:30:00Z,orp,217.498058795001
Legacy,2019-10-14T07:30:00Z,ph,7.945526677835516
Legacy,2019-10-14T07:30:00Z,turbidity,1.4509925296904687
Legacy,2019-10-14T07:45:00Z,depth_ft,2.831769413057992
Legacy,2019-10-14T07:45:00Z,dissolved_oxygen_pct,101.47711562638997
Legacy,2019-10-14T07:45:00Z,do_mg,9.907110152151606
Legacy,2019-10-14T07:45:00Z,orp,213.3467212867609
Legacy,2019-10-14T07:45:00Z,ph,7.959096645715338
Legacy,2019-10-14T07:45:00Z,turbidity,1.4566197018922145
Legacy,2019-10-14T08:00:00Z,depth_ft,2.8305440298674105
Legacy,2019-10-14T08:00:00Z,dissolved_oxygen_pct,101.81202946547349
Legacy,2019-10-14T08:00:00Z,do_mg,9.938242041776986
Legacy,2019-10-14T08:00:00Z,orp,209.42187976762565
Legacy,2019-10-14T08:00:00Z,ph,7.975146186743831
Legacy,2019-10-14T08:00:00Z,turbidity,1.4194379326026725
Legacy,2019-10-14T08:15:00Z,depth_ft,2.834047650880235
Legacy,2019-10-14T08:15:00Z,dissolved_oxygen_pct,102.31036958405079
Legacy,2019-10-14T08:15:00Z,do_mg,9.983075831220159
Legacy,2019-10-14T08:15:00Z,orp,206.994925346199
Legacy,2019-10-14T08:15:00Z,ph,7.989626322698612
Legacy,2019-10-14T08:15:00Z,turbidity,1.360381005129856
Legacy,2019-10-14T08:30:00Z,depth_ft,2.841288702367249
Legacy,2019-10-14T08:30:00Z,dissolved_oxygen_pct,102.95508267751828
Legacy,2019-10-14T08:30:00Z,do_mg,10.039162789624374
Legacy,2019-10-14T08:30:00Z,orp,206.0939318247167
Legacy,2019-10-14T08:30:00Z,ph,8.005509700626137
Legacy,2019-10-14T08:30:00Z,turbidity,1.3377821371641216
Legacy,2019-10-14T08:45:00Z,depth_ft,2.8498094247933663
Legacy,2019-10-14T08:45:00Z,dissolved_oxygen_pct,103.68042572687898
Legacy,2019-10-14T08:45:00Z,do_mg,10.099130321011797
Legacy,2019-10-14T08:45:00Z,orp,206.00432373154058
Legacy,2019-10-14T08:45:00Z,ph,8.02924425767689
Legacy,2019-10-14T08:45:00Z,turbidity,1.3621984905823912
Legacy,2019-10-14T09:00:00Z,depth_ft,2.8540663980664442
Legacy,2019-10-14T09:00:00Z,dissolved_oxygen_pct,104.39801946439201
Legacy,2019-10-14T09:00:00Z,do_mg,10.154840907619032
Legacy,2019-10-14T09:00:00Z,orp,206.43812633284082
Legacy,2019-10-14T09:00:00Z,ph,8.063181466700954
Legacy,2019-10-14T09:00:00Z,turbidity,1.404123630691789
Legacy,2019-10-14T09:15:00Z,depth_ft,2.8512321217291485
Legacy,2019-10-14T09:15:00Z,dissolved_oxygen_pct,105.03100290878834
Legacy,2019-10-14T09:15:00Z,do_mg,10.20095407388796
Legacy,2019-10-14T09:15:00Z,orp,207.76371836874162
Legacy,2019-10-14T09:15:00Z,ph,8.101719866686738
Legacy,2019-10-14T09:15:00Z,turbidity,1.4435265085147104
Legacy,2019-10-14T09:30:00Z,depth_ft,2.8456458580878587
Legacy,2019-10-14T09:30:00Z,dissolved_oxygen_pct,105.548372170265
Legacy,2019-10-14T09:30:00Z,do_mg,10.236061828340656
Legacy,2019-10-14T09:30:00Z,orp,209.97304489914137
Legacy,2019-10-14T09:30:00Z,ph,8.137486697131745
Legacy,2019-10-14T09:30:00Z,turbidity,1.4717960757958697
Legacy,2019-10-14T09:45:00Z,depth_ft,2.840877064507277
Legacy,2019-10-14T09:45:00Z,dissolved_oxygen_pct,105.97801005129345
Legacy,2019-10-14T09:45:00Z,do_mg,10.262033990731439
Legacy,2019-10-14T09:45:00Z,orp,212.07811399835276
Legacy,2019-10-14T09:45:00Z,ph,8.170574666467322
Legacy,2019-10-14T09:45:00Z,turbidity,1.4845855190898543
Legacy,2019-10-14T10:00:00Z,depth_ft,2.833807849344776
Legacy,2019-10-14T10:00:00Z,dissolved_oxygen_pct,106.38558898627979
Legacy,2019-10-14T10:00:00Z,do_mg,10.282349929119116
Legacy,2019-10-14T10:00:00Z,orp,212.98946784701297
Legacy,2019-10-14T10:00:00Z,ph,8.207240856601565
Legacy,2019-10-14T10:00:00Z,turbidity,1.4870584028675997
Legacy,2019-10-14T10:15:00Z,depth_ft,2.821757354993445
Legacy,2019-10-14T10:15:00Z,dissolved_oxygen_pct,106.82861248439424
Legacy,2019-10-14T10:15:00Z,do_mg,10.29975960559466
Legacy,2019-10-14T10:15:00Z,orp,212.6306384288357
Legacy,2019-10-14T10:15:00Z,ph,8.250960306455921
Legacy,2019-10-14T10:15:00Z,turbidity,1.4732947086692663
Legacy,2019-10-14T10:30:00Z,depth_ft,2.806937188227658
Legacy,2019-10-14T10:30:00Z,dissolved_oxygen_pct,107.31428602625695
Legacy,2019-10-14T10:30:00Z,do_mg,10.314578105188176
Legacy,2019-10-14T10:30:00Z,orp,211.7951557857838
Legacy,2019-10-14T10:30:00Z,ph,8.30098007661324
Legacy,2019-10-14T10:30:00Z,turbidity,1.425070235827718
Legacy,2019-10-14T10:45:00Z,depth_ft,2.7939629257457788
Legacy,2019-10-14T10:45:00Z,dissolved_oxygen_pct,107.79191508245873
Legacy,2019-10-14T10:45:00Z,do_mg,10.324578085483935
Legacy,2019-10-14T10:45:00Z,orp,211.2568510535827
Legacy,2019-10-14T10:45:00Z,ph,8.354970481084528
Legacy,2019-10-14T10:45:00Z,turbidity,1.3484578727195653
Legacy,2019-10-14T11:00:00Z,depth_ft,2.7888739196368157
Legacy,2019-10-14T11:00:00Z,dissolved_oxygen_pct,108.18738307010804
Legacy,2019-10-14T11:00:00Z,do_mg,10.327062051203335
Legacy,2019-10-14T11:00:00Z,orp,211.56656378202302
Legacy,2019-10-14T11:00:00Z,ph,8.405857203848438
Legacy,2019-10-14T11:00:00Z,turbidity,1.2781284426103525
Legacy,2019-10-14T11:15:00Z,depth_ft,2.795060635680305
Legacy,2019-10-14T11:15:00Z,dissolved_oxygen_pct,108.46023812922137
Legacy,2019-10-14T11:15:00Z,do_mg,10.322020381954555
Legacy,2019-10-14T11:15:00Z,orp,213.0327578666499
Legacy,2019-10-14T11:15:00Z,ph,8.446096104514265
Legacy,2019-10-14T11:15:00Z,turbidity,1.2401938260151668
Legacy,2019-10-14T11:30:00Z,depth_ft,2.8076946904970628
Legacy,2019-10-14T11:30:00Z,dissolved_oxygen_pct,108.645305830471
Legacy,2019-10-14T11:30:00Z,do_mg,10.312164683394991
Legacy,2019-10-14T11:30:00Z,orp,215.02021006682244
Legacy,2019-10-14T11:30:00Z,ph,8.479289774212276
Legacy,2019-10-14T11:30:00Z,turbidity,1.23484454446131
Legacy,2019-10-14T11:45:00Z,depth_ft,2.8166928125829145
Legacy,2019-10-14T11:45:00Z,dissolved_oxygen_pct,108.83626062406603
Legacy,2019-10-14T11:45:00Z,do_mg,10.299825173503368
Legacy,2019-10-14T11:45:00Z,orp,216.02527806282353
Legacy,2019-10-14T11:45:00Z,ph,8.51592322162417
Legacy,2019-10-14T11:45:00Z,turbidity,1.2498927298187532
Legacy,2019-10-14T12:00:00Z,depth_ft,2.815568971805137
Legacy,2019-10-14T12:00:00Z,dissolved_oxygen_pct,109.1035779575856
Legacy,2019-10-14T12:00:00Z,do_mg,10.284855625892076
Legacy,2019-10-14T12:00:00Z,orp,215.09789079135723
Legacy,2019-10-14T12:00:00Z,ph,8.559865994520901
Legacy,2019-10-14T12:00:00Z,turbidity,1.2790812692903306
Legacy,2019-10-14T12:15:00Z,depth_ft,2.807226208171214
Legacy,2019-10-14T12:15:00Z,dissolved_oxygen_pct,109.4216262481636
Legacy,2019-10-14T12:15:00Z,do_mg,10.264493566743857
Legacy,2019-10-14T12:15:00Z,orp,212.7054965025839
Legacy,2019-10-14T12:15:00Z,ph,8.605663025686884
Legacy,2019-10-14T12:15:00Z,turbidity,1.3270123990775642
Legacy,2019-10-14T12:30:00Z,depth_ft,2.802432345067299
Legacy,2019-10-14T12:30:00Z,dissolved_oxygen_pct,109.69646441515029
Legacy,2019-10-14T12:30:00Z,do_mg,10.235521530043673
Legacy,2019-10-14T12:30:00Z,orp,210.12792379433793
Legacy,2019-10-14T12:30:00Z,ph,8.645590250057692
Legacy,2019-10-14T12:30:00Z,turbidity,1.3817642522649214
Legacy,2019-10-14T12:45:00Z,depth_ft,2.8075541523636374
Legacy,2019-10-14T12:45:00Z,dissolved_oxygen_pct,109.85911747970707
Legacy,2019-10-14T12:45:00Z,do_mg,10.197420325027885
Legacy,2019-10-14T12:45:00Z,orp,208.27834959589737
Legacy,2019-10-14T12:45:00Z,ph,8.679558606906028
Legacy,2019-10-14T12:45:00Z,turbidity,1.4107385446926677
Legacy,2019-10-14T13:00:00Z,depth_ft,2.8141341114846834
Legacy,2019-10-14T13:00:00Z,dissolved_oxygen_pct,109.90901548069884
Legacy,2019-10-14T13:00:00Z,do_mg,10.152139647515462
Legacy,2019-10-14T13:00:00Z,orp,207.15187395775558
Legacy,2019-10-14T13:00:00Z,ph,8.715301729430266
Legacy,2019-10-14T13:00:00Z,turbidity,1.410136237184883
Legacy,2019-10-14T13:15:00Z,depth_ft,2.811461538595344
Legacy,2019-10-14T13:15:00Z,dissolved_oxygen_pct,109.89020454031127
Legacy,2019-10-14T13:15:00Z,do_mg,10.102500251278066
Legacy,2019-10-14T13:15:00Z,orp,206.39975872873126
Legacy,2019-10-14T13:15:00Z,ph,8.756839667238415
Legacy,2019-10-14T13:15:00Z,turbidity,1.4016378990058043
Legacy,2019-10-14T13:30:00Z,depth_ft,2.8036131970752995
Legacy,2019-10-14T13:30:00Z,dissolved_oxygen_pct,109.85427316471534
Legacy,2019-10-14T13:30:00Z,do_mg,10.052386429042595
Legacy,2019-10-14T13:30:00Z,orp,205.8517790979402
Legacy,2019-10-14T13:30:00Z,ph,8.801073850622926
Legacy,2019-10-14T13:30:00Z,turbidity,1.38502294446089
Legacy,2019-10-14T13:45:00Z,depth_ft,2.8024680034382383
Legacy,2019-10-14T13:45:00Z,dissolved_oxygen_pct,109.8261789437507
Legacy,2019-10-14T13:45:00Z,do_mg,10.005061612289504
Legacy,2019-10-14T13:45:00Z,orp,205.12078780994162
Legacy,2019-10-14T13:45:00Z,ph,8.844805245833697
Legacy,2019-10-14T13:45:00Z,turbidity,1.3669434425389801
Legacy,2019-10-14T14:00:00Z,depth_ft,2.8117612405530488
Legacy,2019-10-14T14:00:00Z,dissolved_oxygen_pct,109.7817726800074
Legacy,2019-10-14T14:00:00Z,do_mg,9.959739741645194
Legacy,2019-10-14T14:00:00Z,orp,203.6122003783565
Legacy,2019-10-14T14:00:00Z,ph,8.884518888662939
Legacy,2019-10-14T14:00:00Z,turbidity,1.4201863889930872
Legacy,2019-10-14T14:15:00Z,depth_ft,2.823928641168017
Legacy,2019-10-14T14:15:00Z,dissolved_oxygen_pct,109.66506850029734
Legacy,2019-10-14T14:15:00Z,do_mg,9.911933821185837
Legacy,2019-10-14T14:15:00Z,orp,201.34924873576847
Legacy,2019-10-14T14:15:00Z,ph,8.91322562347417
Legacy,2019-10-14T14:15:00Z,turbidity,1.6563713128130415
Legacy,2019-10-14T14:30:00Z,depth_ft,2.829288622328429
Legacy,2019-10-14T14:30:00Z,dissolved_oxygen_pct,109.44308257619393
Legacy,2019-10-14T14:30:00Z,do_mg,9.858560508207326
Legacy,2019-10-14T14:30:00Z,orp,199.08013557819308
Legacy,2019-10-14T14:30:00Z,ph,8.92951159918462
Legacy,2019-10-14T14:30:00Z,turbidity,2.043465938707056
Legacy,2019-10-14T14:45:00Z,depth_ft,2.827319710756303
Legacy,2019-10-14T14:45:00Z,dissolved_oxygen_pct,109.13894687430954
Legacy,2019-10-14T14:45:00Z,do_mg,9.801896260123538
Legacy,2019-10-14T14:45:00Z,orp,197.56119483640634
Legacy,2019-10-14T14:45:00Z,ph,8.940738574433464
Legacy,2019-10-14T14:45:00Z,turbidity,2.27451612922323
Legacy,2019-10-14T15:00:00Z,depth_ft,2.8245017516160886
Legacy,2019-10-14T15:00:00Z,dissolved_oxygen_pct,108.80458106157091
Legacy,2019-10-14T15:00:00Z,do_mg,9.747153469300853
Legacy,2019-10-14T15:00:00Z,orp,197.2884055834443
Legacy,2019-10-14T15:00:00Z,ph,8.949096949533775
Legacy,2019-10-14T15:00:00Z,turbidity,2.1008577932806456
Legacy,2019-10-14T15:15:00Z,depth_ft,2.8222822908985505
Legacy,2019-10-14T15:15:00Z,dissolved_oxygen_pct,108.47477389469297
Legacy,2019-10-14T15:15:00Z,do_mg,9.6969733460991
Legacy,2019-10-14T15:15:00Z,orp,198.44791396303322
Legacy,2019-10-14T15:15:00Z,ph,8.951890285823906
Legacy,2019-10-14T15:15:00Z,turbidity,1.7053678542082227
Legacy,2019-10-14T15:30:00Z,depth_ft,2.8184272732525075
Legacy,2019-10-14T15:30:00Z,dissolved_oxygen_pct,108.15033751518864
Legacy,2019-10-14T15:30:00Z,do_mg,9.6499014159
Legacy,2019-10-14T15:30:00Z,orp,200.51257907934757
Legacy,2019-10-14T15:30:00Z,ph,8.953319056436317
Legacy,2019-10-14T15:30:00Z,turbidity,1.4210160485897203
Legacy,2019-10-14T15:45:00Z,depth_ft,2.815359423413824
Legacy,2019-10-14T15:45:00Z,dissolved_oxygen_pct,107.80614920316317
Legacy,2019-10-14T15:45:00Z,do_mg,9.6028392959246
Legacy,2019-10-14T15:45:00Z,orp,202.31947230632838
Legacy,2019-10-14T15:45:00Z,ph,8.957650929727395
Legacy,2019-10-14T15:45:00Z,turbidity,1.3262730395126041
Legacy,2019-10-14T16:00:00Z,depth_ft,2.815388094650425
Legacy,2019-10-14T16:00:00Z,dissolved_oxygen_pct,107.40734776043689
Legacy,2019-10-14T16:00:00Z,do_mg,9.552838489774981
Legacy,2019-10-14T16:00:00Z,orp,202.79175600242746
Legacy,2019-10-14T16:00:00Z,ph,8.961520601612484
Legacy,2019-10-14T16:00:00Z,turbidity,1.3152967750876794
Legacy,2019-10-14T16:15:00Z,depth_ft,2.8167703458898776
Legacy,2019-10-14T16:15:00Z,dissolved_oxygen_pct,106.93492376832971
Legacy,2019-10-14T16:15:00Z,do_mg,9.49875857651324
Legacy,2019-10-14T16:15:00Z,orp,201.63712446067666
Legacy,2019-10-14T16:15:00Z,ph,8.960691041567888
Legacy,2019-10-14T16:15:00Z,turbidity,1.308194944483831
Legacy,2019-10-14T16:30:00Z,depth_ft,2.819059420598761
Legacy,2019-10-14T16:30:00Z,dissolved_oxygen_pct,106.40700943096722
Legacy,2019-10-14T16:30:00Z,do_mg,9.443180837251205
Legacy,2019-10-14T16:30:00Z,orp,199.73799456050378
Legacy,2019-10-14T16:30:00Z,ph,8.95225164203368
Legacy,2019-10-14T16:30:00Z,turbidity,1.2985008496727963
Legacy,2019-10-14T16:45:00Z,depth_ft,2.8212505500262766
Legacy,2019-10-14T16:45:00Z,dissolved_oxygen_pct,105.86625119935167
Legacy,2019-10-14T16:45:00Z,do_mg,9.390871091479752
Legacy,2019-10-14T16:45:00Z,orp,198.69498273099157
Legacy,2019-10-14T16:45:00Z,ph,8.931274000533012
Legacy,2019-10-14T16:45:00Z,turbidity,1.299709692817931
Legacy,2019-10-14T17:00:00Z,depth_ft,2.8189222486706758
Legacy,2019-10-14T17:00:00Z,dissolved_oxygen_pct,105.3423555503402
Legacy,2019-10-14T17:00:00Z,do_mg,9.344891424295358
Legacy,2019-10-14T17:00:00Z,orp,199.6990196478882
Legacy,2019-10-14T17:00:00Z,ph,8.893257680908317
Legacy,2019-10-14T17:00:00Z,turbidity,1.2989929662411812
Legacy,2019-10-14T17:15:00Z,depth_ft,2.812267695596599
Legacy,2019-10-14T17:15:00Z,dissolved_oxygen_pct,104.831536975744
Legacy,2019-10-14T17:15:00Z,do_mg,9.304846111557247
Legacy,2019-10-14T17:15:00Z,orp,202.81542462022836
Legacy,2019-10-14T17:15:00Z,ph,8.83729478864843
Legacy,2019-10-14T17:15:00Z,turbidity,1.2805271095333113
Legacy,2019-10-14T17:30:00Z,depth_ft,2.80866547335233
Legacy,2019-10-14T17:30:00Z,dissolved_oxygen_pct,104.31277942729788
Legacy,2019-10-14T17:30:00Z,do_mg,9.268765666695044
Legacy,2019-10-14T17:30:00Z,orp,206.8911910760707
Legacy,2019-10-14T17:30:00Z,ph,8.767622397897034
Legacy,2019-10-14T17:30:00Z,turbidity,1.2632991204040924
Legacy,2019-10-14T17:45:00Z,depth_ft,2.8124239868497534
Legacy,2019-10-14T17:45:00Z,dissolved_oxygen_pct,103.7749588746261
Legacy,2019-10-14T17:45:00Z,do_mg,9.235754930346049
Legacy,2019-10-14T17:45:00Z,orp,210.28014386430695
Legacy,2019-10-14T17:45:00Z,ph,8.690773519753538
Legacy,2019-10-14T17:45:00Z,turbidity,1.2644623272470765
Legacy,2019-10-14T18:00:00Z,depth_ft,2.8180982950257087
Legacy,2019-10-14T18:00:00Z,dissolved_oxygen_pct,103.22075460705682
Legacy,2019-10-14T18:00:00Z,do_mg,9.20543790962493
Legacy,2019-10-14T18:00:00Z,orp,212.3526530462004
Legacy,2019-10-14T18:00:00Z,ph,8.606826518595778
Legacy,2019-10-14T18:00:00Z,turbidity,1.2721785090315059
Legacy,2019-10-14T18:15:00Z,depth_ft,2.8188324420966056
Legacy,2019-10-14T18:15:00Z,dissolved_oxygen_pct,102.66501868643444
Legacy,2019-10-14T18:15:00Z,do_mg,9.177075750590376
Legacy,2019-10-14T18:15:00Z,orp,213.93801338519768
Legacy,2019-10-14T18:15:00Z,ph,8.515300625607336
Legacy,2019-10-14T18:15:00Z,turbidity,1.313227341178144
Legacy,2019-10-14T18:30:00Z,depth_ft,2.817765329103707
Legacy,2019-10-14T18:30:00Z,dissolved_oxygen_pct,102.1426211257549
Legacy,2019-10-14T18:30:00Z,do_mg,9.151665054551936
Legacy,2019-10-14T18:30:00Z,orp,216.0929938451415
Legacy,2019-10-14T18:30:00Z,ph,8.4248557556831
Legacy,2019-10-14T18:30:00Z,turbidity,1.472236764367579
Legacy,2019-10-14T18:45:00Z,depth_ft,2.82234495776669
Legacy,2019-10-14T18:45:00Z,dissolved_oxygen_pct,101.69573135176478
Legacy,2019-10-14T18:45:00Z,do_mg,9.13252005147767
Legacy,2019-10-14T18:45:00Z,orp,219.0998458768012
Legacy,2019-10-14T18:45:00Z,ph,8.341806004294863
Legacy,2019-10-14T18:45:00Z,turbidity,1.7333025005611304
Legacy,2019-10-14T19:00:00Z,depth_ft,2.831077409896579
Legacy,2019-10-14T19:00:00Z,dissolved_oxygen_pct,101.34791876065128
Legacy,2019-10-14T19:00:00Z,do_mg,9.122278329681205
Legacy,2019-10-14T19:00:00Z,orp,222.55653352134698
Legacy,2019-10-14T19:00:00Z,ph,8.265780162992655
Legacy,2019-10-14T19:00:00Z,turbidity,1.8842963983286978
Legacy,2019-10-14T19:15:00Z,depth_ft,2.835394576086122
Legacy,2019-10-14T19:15:00Z,dissolved_oxygen_pct,101.09232083947667
Legacy,2019-10-14T19:15:00Z,do_mg,9.120422770089656
Legacy,2019-10-14T19:15:00Z,orp,225.8893989267582
Legacy,2019-10-14T19:15:00Z,ph,8.200898288385915
Legacy,2019-10-14T19:15:00Z,turbidity,1.773863776083159
Legacy,2019-10-14T19:30:00Z,depth_ft,2.8325367198276883
Legacy,2019-10-14T19:30:00Z,dissolved_oxygen_pct,100.89663332231004
Legacy,2019-10-14T19:30:00Z,do_mg,9.124081996376278
Legacy,2019-10-14T19:30:00Z,orp,228.61838839816687
Legacy,2019-10-14T19:30:00Z,ph,8.154117002939453
Legacy,2019-10-14T19:30:00Z,turbidity,1.5439169309219607
Legacy,2019-10-14T19:45:00Z,depth_ft,2.8298528008160693
Legacy,2019-10-14T19:45:00Z,dissolved_oxygen_pct,100.73191027685138
Legacy,2019-10-14T19:45:00Z,do_mg,9.131296371368343
Legacy,2019-10-14T19:45:00Z,orp,230.35751070509383
Legacy,2019-10-14T19:45:00Z,ph,8.125475196372395
Legacy,2019-10-14T19:45:00Z,turbidity,1.4167974965420222
Legacy,2019-10-14T20:00:00Z,depth_ft,2.8354938772061704
Legacy,2019-10-14T20:00:00Z,dissolved_oxygen_pct,100.59982087773831
Legacy,2019-10-14T20:00:00Z,do_mg,9.142730944726729
Legacy,2019-10-14T20:00:00Z,orp,231.14924691157827
Legacy,2019-10-14T20:00:00Z,ph,8.10591297059722
Legacy,2019-10-14T20:00:00Z,turbidity,1.4373180885401173
